segment,batch,book,chapter,qc_pass,qc_reasons,duration_s,speech_duration_s,speech_begin_s,speech_end_s,leading_silence_s,trailing_silence_s,max_internal_silence_s,n_words_aligned,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr,aligned,segmentation_confidence,segmentation_reason,wav_path,txt_path,textgrid_path
MAT_010_seg_036,batch1,MAT,MAT_010,True,,14.728,14.15,0.18,14.33,0.18,0.398,1.86,24,-64.58244229463679,-60.653684824163264,4.185569620073225,0.9357921282061579,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_036.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_036.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_036.TextGrid
ACT_002_seg_011,batch1,ACT,ACT_002,True,,5.707,5.04,0.21,5.25,0.21,0.457,1.33,7,-69.16370676444834,-64.74040042652803,4.170622916771895,2.699105335584896,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_011.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_011.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_011.TextGrid
LUK_005_seg_010,batch1,LUK,LUK_005,True,,4.639,3.77,0.8,4.57,0.8,0.069,1.24,12,-62.687028556034484,-66.10044247763497,4.150286781604748,1.9328118868490733,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_010.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_010.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_010.TextGrid
MAT_010_seg_044,batch1,MAT,MAT_010,True,,14.085,13.02,0.77,13.79,0.77,0.295,1.58,22,-65.86986005145494,-63.706112446504484,4.102683599621771,1.8203103342904612,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_044.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_044.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_044.TextGrid
JHN_003_seg_028,batch1,JHN,JHN_003,True,,18.315,17.14,0.89,18.03,0.89,0.285,2.83,15,-64.68278776610262,-67.44560138599293,4.084687971363723,-0.10727858934944479,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_028.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_028.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_028.TextGrid
MRK_001_seg_027,batch1,MRK,MRK_001,True,,3.827,3.27,0.28,3.55,0.28,0.277,0.52,8,-60.51817477154047,-62.76043016770307,4.069773777087703,4.144420596930168,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_027.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_027.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MRK_001_seg_027.TextGrid
LUK_005_seg_006,batch1,LUK,LUK_005,True,,3.307,2.45,0.45,2.9,0.45,0.407,0.67,5,-63.41590351208459,-65.22934246063232,4.034123583615284,17.925271061204572,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_006.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_006.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_006.TextGrid
ACT_002_seg_045,batch1,ACT,ACT_002,False,long_internal_silence,19.444,16.53,2.62,19.15,2.62,0.294,6.1,6,-62.38720904063786,-62.666171293992264,4.03412081400015,-0.5568889222997413,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_045.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_045.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_045.TextGrid
LUK_005_seg_009,batch1,LUK,LUK_005,True,,8.419,7.81,0.39,8.2,0.39,0.219,1.65,15,-66.64092191211401,-67.64504379696317,4.03412081400015,1.1058070258925632,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_009.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_009.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_009.TextGrid
LUK_005_seg_018,batch1,LUK,LUK_005,True,,8.109,7.63,0.0,7.63,0.0,0.479,1.97,10,-64.76870279747226,-65.24976231501653,4.030059563993086,0.7560138821418381,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_018.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_018.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_018.TextGrid
MRK_001_seg_005,batch1,MRK,MRK_001,True,,6.117,5.47,0.37,5.84,0.37,0.277,1.24,12,-65.27070567810458,-62.66568981517445,4.030059563993086,-0.0521262101718829,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_005.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_005.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MRK_001_seg_005.TextGrid
MAT_001_seg_043,batch1,MAT,MAT_001,True,,3.033,1.913,1.12,3.033,1.12,0.0,0.0,16,-63.25530502268977,-62.44143502977159,4.013115272161789,-0.31858675669719183,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_043.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_043.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_043.TextGrid
MAT_010_seg_019,batch1,MAT,MAT_010,False,low_likelihood,9.499,9.24,0.0,9.24,0.0,0.259,1.97,12,-70.20199835526316,-64.91522497060348,4.012197120934094,-0.013524538327937208,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_019.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_019.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_019.TextGrid
MRK_001_seg_033,batch1,MRK,MRK_001,True,,2.653,2.18,0.13,2.31,0.13,0.343,0.69,5,-68.48553213443397,-67.45804945627849,4.012193343675122,3.7532309241014215,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_033.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_033.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MRK_001_seg_033.TextGrid
MRK_001_seg_060,batch1,MRK,MRK_001,True,,5.463,4.67,0.47,5.14,0.47,0.323,1.16,8,-65.02971897893772,-64.2806056408172,3.994441845432043,3.7712150236246433,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_060.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_060.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MRK_001_seg_060.TextGrid
LUK_005_seg_038,batch1,LUK,LUK_005,True,,11.637,9.14,1.54,10.68,1.54,0.957,2.1,11,-68.14206131872852,-63.160670586352076,3.962566452975805,1.6316618291311062,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_038.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_038.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_038.TextGrid
LUK_005_seg_044,batch1,LUK,LUK_005,False,long_internal_silence,14.301,13.75,0.31,14.06,0.31,0.241,4.2,12,-65.23521634615385,-66.15306814511617,3.945415660842553,0.04096767251278699,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_044.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_044.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_044.TextGrid
LUK_005_seg_051,batch1,LUK,LUK_005,True,,10.317,9.55,0.37,9.92,0.37,0.397,2.11,9,-68.34446160368218,-64.0435461631188,3.92210309650679,-0.2759057560343283,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_051.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_051.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_051.TextGrid
JHN_003_seg_026,batch1,JHN,JHN_003,True,,7.084,5.7,0.97,6.67,0.97,0.414,0.94,24,-66.28813559322033,-64.42620136863307,3.9220999556632017,2.2019317049898746,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_026.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_026.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_026.TextGrid
MAT_010_seg_030,batch1,MAT,MAT_010,True,,10.856,9.84,0.71,10.55,0.71,0.306,1.36,25,-65.9584915976059,-65.22800452492454,3.9212230974753712,1.3500252561507722,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_030.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_030.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_030.TextGrid
ACT_002_seg_004,batch1,ACT,ACT_002,True,,8.51,7.86,0.28,8.14,0.28,0.37,2.32,14,-62.23766616480611,-65.64225047826767,3.812378845988306,-1.6670445628384698,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_004.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_004.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_004.TextGrid
ACT_002_seg_047,batch1,ACT,ACT_002,True,,8.863,8.68,0.0,8.68,0.0,0.183,1.83,25,-64.52181063064334,-70.31495735113569,3.775440913680925,-6.524935960612133,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_047.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_047.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_047.TextGrid
JHN_003_seg_046,batch1,JHN,JHN_003,True,,11.448,9.75,1.38,11.13,1.38,0.318,1.93,9,-68.21473799126638,-68.4380728231894,3.775440913680925,-0.4344463793804092,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_046.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_046.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_046.TextGrid
ACT_002_seg_033,batch1,ACT,ACT_002,True,,9.495,9.17,0.06,9.23,0.06,0.265,1.75,28,-66.97230674342106,-71.21760359597862,3.775440913680925,-1.9266373774950019,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_033.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_033.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_033.TextGrid
ACT_002_seg_059,batch1,ACT,ACT_002,True,,10.69,8.91,1.61,10.52,1.61,0.17,2.03,11,-63.43941475678204,-68.46149578429105,3.7351338592118744,-0.7137358322875151,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_059.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_059.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_059.TextGrid
JHN_003_seg_011,batch1,JHN,JHN_003,True,,8.471,6.39,1.8,8.19,1.8,0.281,1.52,11,-65.13284017119244,-65.85290793010167,3.7035345945012406,1.595054183470177,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_011.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_011.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_011.TextGrid
MAT_001_seg_012,batch1,MAT,MAT_001,False,too_short,2.921,1.47,1.11,2.58,1.11,0.341,0.13,3,-59.28292888484589,-63.33508320858604,3.664858044933022,0.9669019535590522,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_012.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_012.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_012.TextGrid
MAT_010_seg_028,batch1,MAT,MAT_010,True,,5.089,4.39,0.36,4.75,0.36,0.339,0.46,25,-69.02126565569745,-64.94177426478659,3.65862715040959,5.971729790784483,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_028.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_028.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_028.TextGrid
MAT_010_seg_015,batch1,MAT,MAT_010,False,too_short,1.944,1.4,0.22,1.62,0.22,0.324,0.16,12,-63.47371335373711,-63.065306712005096,3.65862715040959,18.73951306889851,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_015.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_015.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_015.TextGrid
LUK_005_seg_005,batch1,LUK,LUK_005,True,,8.846,5.65,1.74,7.39,1.74,1.456,1.95,5,-66.58992761299434,-61.19407291412354,3.636900204676364,0.7681074043714453,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_005.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_005.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_005.TextGrid
MAT_001_seg_017,batch1,MAT,MAT_001,True,,3.023,2.33,0.34,2.67,0.34,0.353,0.27,4,-58.04448209850993,-60.05675033569336,3.594691640509067,12.585760952748979,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_017.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_017.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_017.TextGrid
LUK_005_seg_015,batch1,LUK,LUK_005,True,,15.064,13.03,0.99,14.02,0.99,1.044,3.2,7,-64.9734499501992,-64.39109327986434,3.586516282595208,2.367662192317134,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_015.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\LUK_005_seg_015.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\LUK_005_seg_015.TextGrid
JHN_003_seg_049,batch1,JHN,JHN_003,True,,13.996,10.81,2.87,13.68,2.87,0.316,2.26,8,-66.56599330357143,-66.23745320638021,3.5609293459605795,0.22334950124444575,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_049.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_049.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_049.TextGrid
MAT_001_seg_030,batch1,MAT,MAT_001,False,too_short,2.677,1.32,1.33,2.65,1.33,0.027,0.0,3,-64.12744869402985,-71.06664796309038,3.5369046243848037,-0.8723739018421846,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_030.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_030.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_030.TextGrid
JHN_003_seg_013,batch1,JHN,JHN_003,True,,6.978,6.4,0.32,6.72,0.32,0.258,0.82,22,-64.87757991583095,-66.29113696319888,3.5109118537230724,1.261831018676407,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_013.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_013.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_013.TextGrid
MAT_010_seg_008,batch1,MAT,MAT_010,True,,3.981,3.42,0.19,3.61,0.19,0.371,1.45,5,-66.18742638976131,-64.44674221674602,3.5109063741034436,-0.5258404305606259,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_008.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_010_seg_008.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_010_seg_008.TextGrid
MAT_001_seg_015,batch1,MAT,MAT_001,True,,2.917,2.28,0.31,2.59,0.31,0.327,0.3,3,-60.400571222174655,-62.89004866282145,3.4973419968731916,13.391171025518865,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_015.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_015.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_015.TextGrid
ACT_002_seg_042,batch1,ACT,ACT_002,True,,8.299,7.92,0.3,8.22,0.3,0.079,1.62,17,-64.76811464608434,-69.84801163784293,3.403205874419837,-1.441977167304973,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_042.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_042.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_042.TextGrid
JHN_003_seg_034,batch1,JHN,JHN_003,True,,8.896,8.21,0.26,8.47,0.26,0.426,1.61,14,-62.53820224719101,-65.15715314264168,3.4001455922336623,0.2018728276401287,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_034.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_034.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_034.TextGrid
MRK_001_seg_039,batch1,MRK,MRK_001,True,,4.914,4.3,0.39,4.69,0.39,0.224,0.71,20,-64.36831323192465,-65.07664930964091,3.395157485999567,3.3149756501685186,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_039.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MRK_001_seg_039.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MRK_001_seg_039.TextGrid
ACT_002_seg_025,batch1,ACT,ACT_002,False,long_internal_silence,17.906,13.14,4.42,17.56,4.42,0.346,3.81,6,-64.33325917783361,-65.01091262817383,3.392285740376384,1.4905598566986864,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_025.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\ACT_002_seg_025.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\ACT_002_seg_025.TextGrid
MAT_001_seg_029,batch1,MAT,MAT_001,True,,3.549,2.24,1.05,3.29,1.05,0.259,0.65,3,-61.923767605633806,-59.020777660867445,3.3922756877055695,1.7723592245506978,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_029.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_029.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_029.TextGrid
MAT_001_seg_051,batch1,MAT,MAT_001,True,,4.335,3.11,1.08,4.19,1.08,0.145,1.51,5,-66.00110707085254,-63.505349389437974,3.378475051288031,1.2488905830435968,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_051.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\MAT_001_seg_051.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\MAT_001_seg_051.TextGrid
JHN_003_seg_012,batch1,JHN,JHN_003,True,,4.745,3.56,0.92,4.48,0.92,0.265,1.13,11,-66.92605263157894,-67.7919942070456,3.3366899566676302,1.2751857784223652,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_012.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_012.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_012.TextGrid
JHN_003_seg_044,batch1,JHN,JHN_003,True,,4.391,4.11,0.0,4.11,0.0,0.281,1.14,14,-64.09159666856492,-64.88887144389905,3.316599433853047,-0.5605684315319852,True,high,,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_044.wav,data\processed\audio\phase3_verification\batch1\mfa_corpus\speaker1\JHN_003_seg_044.txt,data\processed\audio\phase3_verification\batch1\textgrids\speaker1\JHN_003_seg_044.TextGrid
